# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Overall Pi	AMOVA Fst	Fisher's P	Odds Ratio	CI Low	CI High	LOD	Corrected AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value	Window SNP Count
8	NorthSea_Thornbackskate	NorthSea_Spottedray	NC_045956.1	17483045	85	0.03030	0.00099	1.000000000	6.20000	0.47565	80.81568	0.79239	0.00099	0.27239	0.00000	0
8	NorthSea_Thornbackskate	NorthSea_Spottedray	NC_045956.1	17483054	76	0.19254	0.54378	0.000048563	75.00000	6.98532	805.26063	1.87506	0.54378	0.27239	0.00000	0
343	NorthSea_Thornbackskate	NorthSea_Spottedray	NC_045958.1	93202278	10	0.02381	0.00093	1.000000000	5.57143	0.44738	69.38322	0.74597	0.00093	0.04432	0.00000	0
343	NorthSea_Thornbackskate	NorthSea_Spottedray	NC_045958.1	93202282	14	0.04705	0.00188	1.000000000	3.66667	0.33536	40.08922	0.56427	0.00188	0.04432	0.00000	0
343	NorthSea_Thornbackskate	NorthSea_Spottedray	NC_045958.1	93202300	32	0.09180	0.34712	0.000816273	77.00000	6.07157	976.51871	1.88649	0.34712	0.04432	0.00000	0
343	NorthSea_Thornbackskate	NorthSea_Spottedray	NC_045958.1	93202307	39	0.02381	0.00093	1.000000000	5.57143	0.44738	69.38322	0.74597	0.00093	0.04432	0.00000	0
343	NorthSea_Thornbackskate	NorthSea_Spottedray	NC_045958.1	93202310	42	0.02381	0.00093	1.000000000	5.57143	0.44738	69.38322	0.74597	0.00093	0.04432	0.00000	0
343	NorthSea_Thornbackskate	NorthSea_Spottedray	NC_045958.1	93202320	52	0.45285	0.04131	0.091621170	0.24490	0.02863	2.09515	0.61101	0.04131	0.04432	0.00000	0
343	NorthSea_Thornbackskate	NorthSea_Spottedray	NC_045958.1	93202333	65	0.02381	0.00093	1.000000000	5.57143	0.44738	69.38322	0.74597	0.00093	0.04432	0.00000	0
343	NorthSea_Thornbackskate	NorthSea_Spottedray	NC_045958.1	93202334	66	0.02381	0.00093	1.000000000	5.57143	0.44738	69.38322	0.74597	0.00093	0.04432	0.00000	0
343	NorthSea_Thornbackskate	NorthSea_Spottedray	NC_045958.1	93202343	75	0.09180	0.00385	1.000000000	2.14286	0.21863	21.00309	0.33099	0.00385	0.04432	0.00000	0
1047	NorthSea_Thornbackskate	NorthSea_Spottedray	NC_045967.1	52130182	106	0.15901	0.00879	1.000000000	1.20408	0.12857	11.27682	0.08066	0.00879	0.19451	0.00000	0
1047	NorthSea_Thornbackskate	NorthSea_Spottedray	NC_045967.1	52130191	97	0.32464	0.02344	0.337221819	0.48571	0.05529	4.26671	0.31362	0.02344	0.19451	0.00000	0
1047	NorthSea_Thornbackskate	NorthSea_Spottedray	NC_045967.1	52130206	82	0.02857	0.15459	0.085714286	21.66667	1.70536	275.27643	1.33579	0.15459	0.19451	0.00000	0
1047	NorthSea_Thornbackskate	NorthSea_Spottedray	NC_045967.1	52130209	79	0.08323	0.47761	0.000365364	65.00000	5.82179	725.72131	1.81291	0.47761	0.19451	0.00000	0
1047	NorthSea_Thornbackskate	NorthSea_Spottedray	NC_045967.1	52130233	55	0.18261	0.56019	0.000010144	155.00000	11.89126	2020.39201	2.19033	0.56019	0.19451	0.00000	0
1047	NorthSea_Thornbackskate	NorthSea_Spottedray	NC_045967.1	52130248	40	0.10932	0.13273	0.034393251	15.50000	1.70813	140.65063	1.19033	0.13273	0.19451	0.00000	0
1047	NorthSea_Thornbackskate	NorthSea_Spottedray	NC_045967.1	52130272	16	0.08323	0.00420	1.000000000	2.21429	0.21619	22.67956	0.34523	0.00420	0.19451	0.00000	0
1783	NorthSea_Thornbackskate	NorthSea_Spottedray	NC_045983.1	13658672	8	0.09857	0.00450	1.000000000	1.97143	0.20094	19.34170	0.29478	0.00450	0.24024	0.00000	0
1783	NorthSea_Thornbackskate	NorthSea_Spottedray	NC_045983.1	13658681	17	0.39860	0.22619	0.000211266	25.37500	2.90540	221.61896	1.40441	0.22619	0.24024	0.00000	0
1783	NorthSea_Thornbackskate	NorthSea_Spottedray	NC_045983.1	13658732	68	0.02564	0.00108	1.000000000	5.14286	0.41263	64.09817	0.71120	0.00108	0.24024	0.00000	0
1783	NorthSea_Thornbackskate	NorthSea_Spottedray	NC_045983.1	13658741	77	0.18648	0.72917	0.000000109	165.66667	15.13897	1812.90063	2.21924	0.72917	0.24024	0.00000	0
