# Population NorthSea_Blonderay	P08949,P08950,P08951,P08952
# Population Kattegat_Thornbackskate	P08713
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
8	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045956.1	17483015	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
79	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045956.1	95256501	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
108	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045956.1	136357848	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
127	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045956.1	149555626	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
163	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045957.1	5996516	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
171	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045957.1	17519518	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
239	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045957.1	120507243	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
329	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045958.1	77473519	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
343	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045958.1	93202152	0.68421	0.68421	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
394	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045959.1	41359071	0.50000	0.50000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
475	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045960.1	3540457	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
522	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045960.1	37538046	0.53846	0.53846	0.00000	0.28000	0.28000	0.00000	-0.31250	-0.31250	0.00000
602	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045961.1	17408421	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
721	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045962.1	59158986	0.80000	0.80000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
729	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045962.1	75967146	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
740	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045963.1	6038802	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
749	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045963.1	17262797	0.68421	0.68421	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
756	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045963.1	21961606	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
780	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045963.1	48067031	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1085	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045968.1	27241754	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1356	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045973.1	33998032	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1361	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045973.1	35799385	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1375	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045974.1	468908	0.97380	0.97380	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1466	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045975.1	28942445	-1.00000	-1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
1472	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045975.1	35569990	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1504	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045976.1	28637816	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1564	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045978.1	14640626	0.80488	0.80488	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1566	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045978.1	18084024	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1633	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045979.1	27700677	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1710	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045981.1	21724163	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1783	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045983.1	13658548	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1827	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045984.1	13582493	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1930	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045987.1	9507781	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1978	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045988.1	21982407	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
