# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Overall Pi	AMOVA Fst	Fisher's P	Odds Ratio	CI Low	CI High	LOD	Corrected AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value	Window SNP Count
8	NorthSea_Thornbackskate	NorthSea_unknownspc	NC_045956.1	17483045	85	0.03125	0.00051	1.000000000	10.33333	0.71883	148.54319	1.01424	0.00051	0.19058	0.00000	0
8	NorthSea_Thornbackskate	NorthSea_unknownspc	NC_045956.1	17483054	76	0.14633	0.38065	0.004960317	45.00000	3.77136	536.94098	1.65321	0.38065	0.19058	0.00000	0
343	NorthSea_Thornbackskate	NorthSea_unknownspc	NC_045958.1	93202278	10	0.02500	0.00032	1.000000000	13.00000	0.90650	186.43170	1.11394	0.00032	0.00202	0.00000	0
343	NorthSea_Thornbackskate	NorthSea_unknownspc	NC_045958.1	93202282	14	0.04937	0.00066	1.000000000	8.55556	0.67462	108.50208	0.93225	0.00066	0.00202	0.00000	0
343	NorthSea_Thornbackskate	NorthSea_unknownspc	NC_045958.1	93202300	32	0.02500	0.00032	1.000000000	13.00000	0.90650	186.43170	1.11394	0.00032	0.00202	0.00000	0
343	NorthSea_Thornbackskate	NorthSea_unknownspc	NC_045958.1	93202307	39	0.02500	0.00032	1.000000000	13.00000	0.90650	186.43170	1.11394	0.00032	0.00202	0.00000	0
343	NorthSea_Thornbackskate	NorthSea_unknownspc	NC_045958.1	93202310	42	0.02500	0.00032	1.000000000	13.00000	0.90650	186.43170	1.11394	0.00032	0.00202	0.00000	0
343	NorthSea_Thornbackskate	NorthSea_unknownspc	NC_045958.1	93202320	52	0.46421	0.01489	0.535789474	0.57143	0.05668	5.76089	0.24304	0.01489	0.00202	0.00000	0
343	NorthSea_Thornbackskate	NorthSea_unknownspc	NC_045958.1	93202333	65	0.02500	0.00032	1.000000000	13.00000	0.90650	186.43170	1.11394	0.00032	0.00202	0.00000	0
343	NorthSea_Thornbackskate	NorthSea_unknownspc	NC_045958.1	93202334	66	0.02500	0.00032	1.000000000	13.00000	0.90650	186.43170	1.11394	0.00032	0.00202	0.00000	0
343	NorthSea_Thornbackskate	NorthSea_unknownspc	NC_045958.1	93202343	75	0.09620	0.00135	1.000000000	5.00000	0.43687	57.22512	0.69897	0.00135	0.00202	0.00000	0
1047	NorthSea_Thornbackskate	NorthSea_unknownspc	NC_045967.1	52130182	106	0.16783	0.00312	1.000000000	2.80952	0.25615	30.81554	0.44863	0.00312	0.16916	0.00000	0
1047	NorthSea_Thornbackskate	NorthSea_unknownspc	NC_045967.1	52130191	97	0.33939	0.00841	1.000000000	1.13333	0.10969	11.71008	0.05436	0.00841	0.16916	0.00000	0
1047	NorthSea_Thornbackskate	NorthSea_unknownspc	NC_045967.1	52130224	64	0.05967	1.00000	0.000466200	195.00000	9.67162	3931.60477	2.29003	1.00000	0.16916	0.00000	0
1047	NorthSea_Thornbackskate	NorthSea_unknownspc	NC_045967.1	52130233	55	0.05967	0.00098	1.000000000	7.00000	0.55076	88.96829	0.84510	0.00098	0.16916	0.00000	0
1047	NorthSea_Thornbackskate	NorthSea_unknownspc	NC_045967.1	52130248	40	0.05967	0.00098	1.000000000	7.00000	0.55076	88.96829	0.84510	0.00098	0.16916	0.00000	0
1047	NorthSea_Thornbackskate	NorthSea_unknownspc	NC_045967.1	52130272	16	0.08811	0.00149	1.000000000	5.16667	0.43319	61.62310	0.71321	0.00149	0.16916	0.00000	0
1139	NorthSea_Thornbackskate	NorthSea_unknownspc	NC_045969.1	29547726	40	0.06346	0.00111	1.000000000	6.55556	0.51537	83.38727	0.81661	0.00111	0.36665	0.00000	0
1139	NorthSea_Thornbackskate	NorthSea_unknownspc	NC_045969.1	29547756	70	0.06554	1.00000	0.000564972	177.00000	8.77008	3572.25890	2.24797	1.00000	0.36665	0.00000	0
1139	NorthSea_Thornbackskate	NorthSea_unknownspc	NC_045969.1	29547791	105	0.15071	0.00292	1.000000000	3.11111	0.27810	34.80379	0.49292	0.00292	0.36665	0.00000	0
1139	NorthSea_Thornbackskate	NorthSea_unknownspc	NC_045969.1	29547800	114	0.12269	0.48333	0.003172924	59.00000	4.63833	750.48540	1.77085	0.48333	0.36665	0.00000	0
1783	NorthSea_Thornbackskate	NorthSea_unknownspc	NC_045983.1	13658672	8	0.10367	0.00159	1.000000000	4.60000	0.40155	52.69522	0.66276	0.00159	0.14530	0.00000	0
1783	NorthSea_Thornbackskate	NorthSea_unknownspc	NC_045983.1	13658681	17	0.35876	0.09314	0.050351722	10.87500	1.05819	111.76225	1.03643	0.09314	0.14530	0.00000	0
1783	NorthSea_Thornbackskate	NorthSea_unknownspc	NC_045983.1	13658732	68	0.02703	0.00038	1.000000000	12.00000	0.83612	172.22344	1.07918	0.00038	0.14530	0.00000	0
1783	NorthSea_Thornbackskate	NorthSea_unknownspc	NC_045983.1	13658741	77	0.10367	0.48611	0.002221399	71.00000	5.59382	901.17379	1.85126	0.48611	0.14530	0.00000	0
