# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Overall Pi	AMOVA Fst	Fisher's P	Odds Ratio	CI Low	CI High	LOD	Corrected AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value	Window SNP Count
8	NorthSea_Thornbackskate	Kattegat_Thornbackskate	NC_045956.1	17483045	85	0.03125	0.00051	1.000000000	10.33333	0.71883	148.54319	1.01424	0.00051	0.00105	0.00000	0
8	NorthSea_Thornbackskate	Kattegat_Thornbackskate	NC_045956.1	17483054	76	0.09077	0.00159	1.000000000	5.00000	0.41904	59.66011	0.69897	0.00159	0.00105	0.00000	0
343	NorthSea_Thornbackskate	Kattegat_Thornbackskate	NC_045958.1	93202278	10	0.02500	0.00032	1.000000000	13.00000	0.90650	186.43170	1.11394	0.00032	0.00509	0.00000	0
343	NorthSea_Thornbackskate	Kattegat_Thornbackskate	NC_045958.1	93202282	14	0.04937	0.00066	1.000000000	8.55556	0.67462	108.50208	0.93225	0.00066	0.00509	0.00000	0
343	NorthSea_Thornbackskate	Kattegat_Thornbackskate	NC_045958.1	93202300	32	0.02500	0.00032	1.000000000	13.00000	0.90650	186.43170	1.11394	0.00032	0.00509	0.00000	0
343	NorthSea_Thornbackskate	Kattegat_Thornbackskate	NC_045958.1	93202307	39	0.02500	0.00032	1.000000000	13.00000	0.90650	186.43170	1.11394	0.00032	0.00509	0.00000	0
343	NorthSea_Thornbackskate	Kattegat_Thornbackskate	NC_045958.1	93202310	42	0.02500	0.00032	1.000000000	13.00000	0.90650	186.43170	1.11394	0.00032	0.00509	0.00000	0
343	NorthSea_Thornbackskate	Kattegat_Thornbackskate	NC_045958.1	93202320	52	0.47825	0.04380	0.142456140	5.14286	0.51013	51.84797	0.71120	0.04380	0.00509	0.00000	0
343	NorthSea_Thornbackskate	Kattegat_Thornbackskate	NC_045958.1	93202333	65	0.02500	0.00032	1.000000000	13.00000	0.90650	186.43170	1.11394	0.00032	0.00509	0.00000	0
343	NorthSea_Thornbackskate	Kattegat_Thornbackskate	NC_045958.1	93202334	66	0.02500	0.00032	1.000000000	13.00000	0.90650	186.43170	1.11394	0.00032	0.00509	0.00000	0
343	NorthSea_Thornbackskate	Kattegat_Thornbackskate	NC_045958.1	93202343	75	0.09620	0.00135	1.000000000	5.00000	0.43687	57.22512	0.69897	0.00135	0.00509	0.00000	0
1047	NorthSea_Thornbackskate	Kattegat_Thornbackskate	NC_045967.1	52130182	106	0.16783	0.00312	1.000000000	2.80952	0.25615	30.81554	0.44863	0.00312	0.00396	0.00000	0
1047	NorthSea_Thornbackskate	Kattegat_Thornbackskate	NC_045967.1	52130191	97	0.35664	0.01324	0.405594406	3.57143	0.20981	60.79290	0.55284	0.01324	0.00396	0.00000	0
1047	NorthSea_Thornbackskate	Kattegat_Thornbackskate	NC_045967.1	52130233	55	0.05967	0.00098	1.000000000	7.00000	0.55076	88.96829	0.84510	0.00098	0.00396	0.00000	0
1047	NorthSea_Thornbackskate	Kattegat_Thornbackskate	NC_045967.1	52130248	40	0.05967	0.00098	1.000000000	7.00000	0.55076	88.96829	0.84510	0.00098	0.00396	0.00000	0
1047	NorthSea_Thornbackskate	Kattegat_Thornbackskate	NC_045967.1	52130272	16	0.08811	0.00149	1.000000000	5.16667	0.43319	61.62310	0.71321	0.00149	0.00396	0.00000	0
1139	NorthSea_Thornbackskate	Kattegat_Thornbackskate	NC_045969.1	29547726	40	0.06346	0.00111	1.000000000	6.55556	0.51537	83.38727	0.81661	0.00111	0.02141	0.00000	0
1139	NorthSea_Thornbackskate	Kattegat_Thornbackskate	NC_045969.1	29547791	105	0.17768	0.06200	0.185616076	11.00000	0.59378	203.77845	1.04139	0.06200	0.02141	0.00000	0
1139	NorthSea_Thornbackskate	Kattegat_Thornbackskate	NC_045969.1	29547800	114	0.06346	0.00111	1.000000000	6.55556	0.51537	83.38727	0.81661	0.00111	0.02141	0.00000	0
1734	NorthSea_Thornbackskate	Kattegat_Thornbackskate	NC_045981.1	36912387	100	0.13828	0.00241	1.000000000	3.44444	0.30832	38.47982	0.53712	0.00241	0.00241	0.00000	0
1783	NorthSea_Thornbackskate	Kattegat_Thornbackskate	NC_045983.1	13658672	8	0.10367	0.00159	1.000000000	4.60000	0.40155	52.69522	0.66276	0.00159	0.00245	0.00000	0
1783	NorthSea_Thornbackskate	Kattegat_Thornbackskate	NC_045983.1	13658681	17	0.32766	0.00706	1.000000000	1.20833	0.11758	12.41803	0.08219	0.00706	0.00245	0.00000	0
1783	NorthSea_Thornbackskate	Kattegat_Thornbackskate	NC_045983.1	13658732	68	0.02703	0.00038	1.000000000	12.00000	0.83612	172.22344	1.07918	0.00038	0.00245	0.00000	0
1783	NorthSea_Thornbackskate	Kattegat_Thornbackskate	NC_045983.1	13658741	77	0.05331	0.00077	1.000000000	7.88889	0.62154	100.13042	0.89702	0.00077	0.00245	0.00000	0
