# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Overall Pi	AMOVA Fst	Fisher's P	Odds Ratio	CI Low	CI High	LOD	Corrected AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value	Window SNP Count
8	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045956.1	17483054	76	0.35556	1.00000	0.022222222	27.00000	1.26040	578.38621	1.43136	1.00000	1.00000	0.00000	0
8	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045956.1	17483074	56	0.35556	1.00000	0.022222222	27.00000	1.26040	578.38621	1.43136	1.00000	1.00000	0.00000	0
108	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045956.1	136357994	30	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
108	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045956.1	136358001	37	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
108	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045956.1	136358003	39	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
108	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045956.1	136358028	64	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
108	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045956.1	136358063	99	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
163	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045957.1	5996546	85	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
163	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045957.1	5996609	22	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
163	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045957.1	5996611	20	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
171	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045957.1	17519527	106	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
171	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045957.1	17519559	74	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
171	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045957.1	17519573	60	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
171	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045957.1	17519598	35	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
171	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045957.1	17519625	8	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
343	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045958.1	93202320	52	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	0.55556	0.00000	0
343	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045958.1	93202367	99	0.42857	0.11111	1.000000000	0.55556	0.03817	8.08559	0.25527	0.11111	0.55556	0.00000	0
522	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045960.1	37538152	9	0.25000	0.42857	0.250000000	7.00000	0.39723	123.35376	0.84510	0.42857	0.42857	0.00000	0
740	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045963.1	6038975	58	0.35556	1.00000	0.022222222	27.00000	1.26040	578.38621	1.43136	1.00000	1.00000	0.00000	0
749	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045963.1	17262850	67	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	0.55556	0.00000	0
749	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045963.1	17262861	56	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	0.55556	0.00000	0
749	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045963.1	17262867	50	0.42857	0.11111	1.000000000	0.55556	0.03817	8.08559	0.25527	0.11111	0.55556	0.00000	0
749	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045963.1	17262868	49	0.42857	0.11111	1.000000000	0.55556	0.03817	8.08559	0.25527	0.11111	0.55556	0.00000	0
780	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045963.1	48067153	7	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
780	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045963.1	48067218	72	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
780	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045963.1	48067247	101	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
1375	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045974.1	468911	112	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	0.91837	0.00000	0
1375	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045974.1	468933	90	0.25000	0.42857	0.250000000	7.00000	0.39723	123.35376	0.84510	0.42857	0.91837	0.00000	0
1375	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045974.1	468942	81	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	0.91837	0.00000	0
1375	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045974.1	468951	72	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	0.91837	0.00000	0
1375	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045974.1	468957	66	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	0.91837	0.00000	0
1375	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045974.1	468967	56	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	0.91837	0.00000	0
1375	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045974.1	469003	20	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	0.91837	0.00000	0
1504	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045976.1	28638015	84	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
1566	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045978.1	18084176	45	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
1783	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045983.1	13658681	17	0.35556	1.00000	0.022222222	27.00000	1.26040	578.38621	1.43136	1.00000	1.00000	0.00000	0
1797	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045983.1	20205792	51	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
1797	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045983.1	20205848	107	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
1797	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045983.1	20205853	112	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
1827	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045984.1	13582530	78	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
1966	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045988.1	9155538	89	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	0.70370	0.00000	0
1966	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045988.1	9155596	31	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	0.70370	0.00000	0
1966	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045988.1	9155606	21	0.42857	0.11111	1.000000000	0.55556	0.03817	8.08559	0.25527	0.11111	0.70370	0.00000	0
2106	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045994.1	1039986	91	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
2106	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045994.1	1039996	81	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
2106	NorthSea_Blonderay	Kattegat_Thornbackskate	NC_045994.1	1040059	18	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
