# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Overall Pi	AMOVA Fst	Fisher's P	Odds Ratio	CI Low	CI High	LOD	Corrected AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value	Window SNP Count
30	Skagerrak_Sailray	Aquarium_Thornbackskate	NC_045956.1	49130977	21	0.37127	0.05819	0.303131727	2.91667	0.31633	26.89239	0.46489	0.05819	0.76800	0.00000	0
30	Skagerrak_Sailray	Aquarium_Thornbackskate	NC_045956.1	49130990	34	0.27312	1.00000	0.000000362	231.00000	12.84630	4153.80308	2.36361	1.00000	0.76800	0.00000	0
30	Skagerrak_Sailray	Aquarium_Thornbackskate	NC_045956.1	49130996	40	0.10242	0.01042	1.000000000	0.67742	0.06101	7.52165	0.16914	0.01042	0.76800	0.00000	0
30	Skagerrak_Sailray	Aquarium_Thornbackskate	NC_045956.1	49131000	44	0.27312	1.00000	0.000000362	231.00000	12.84630	4153.80308	2.36361	1.00000	0.76800	0.00000	0
30	Skagerrak_Sailray	Aquarium_Thornbackskate	NC_045956.1	49131003	47	0.27312	1.00000	0.000000362	231.00000	12.84630	4153.80308	2.36361	1.00000	0.76800	0.00000	0
30	Skagerrak_Sailray	Aquarium_Thornbackskate	NC_045956.1	49131004	48	0.27312	1.00000	0.000000362	231.00000	12.84630	4153.80308	2.36361	1.00000	0.76800	0.00000	0
30	Skagerrak_Sailray	Aquarium_Thornbackskate	NC_045956.1	49131009	53	0.34139	0.70313	0.000010142	72.33333	6.51453	803.14539	1.85934	0.70313	0.76800	0.00000	0
30	Skagerrak_Sailray	Aquarium_Thornbackskate	NC_045956.1	49131010	54	0.27312	1.00000	0.000000362	231.00000	12.84630	4153.80308	2.36361	1.00000	0.76800	0.00000	0
30	Skagerrak_Sailray	Aquarium_Thornbackskate	NC_045956.1	49131015	59	0.27312	1.00000	0.000000362	231.00000	12.84630	4153.80308	2.36361	1.00000	0.76800	0.00000	0
30	Skagerrak_Sailray	Aquarium_Thornbackskate	NC_045956.1	49131016	60	0.27312	1.00000	0.000000362	231.00000	12.84630	4153.80308	2.36361	1.00000	0.76800	0.00000	0
30	Skagerrak_Sailray	Aquarium_Thornbackskate	NC_045956.1	49131038	82	0.27312	1.00000	0.000000362	231.00000	12.84630	4153.80308	2.36361	1.00000	0.76800	0.00000	0
30	Skagerrak_Sailray	Aquarium_Thornbackskate	NC_045956.1	49131039	83	0.27312	1.00000	0.000000362	231.00000	12.84630	4153.80308	2.36361	1.00000	0.76800	0.00000	0
30	Skagerrak_Sailray	Aquarium_Thornbackskate	NC_045956.1	49131044	88	0.27312	1.00000	0.000000362	231.00000	12.84630	4153.80308	2.36361	1.00000	0.76800	0.00000	0
30	Skagerrak_Sailray	Aquarium_Thornbackskate	NC_045956.1	49131047	91	0.34139	0.70313	0.000010142	72.33333	6.51453	803.14539	1.85934	0.70313	0.76800	0.00000	0
30	Skagerrak_Sailray	Aquarium_Thornbackskate	NC_045956.1	49131050	94	0.27312	1.00000	0.000000362	231.00000	12.84630	4153.80308	2.36361	1.00000	0.76800	0.00000	0
30	Skagerrak_Sailray	Aquarium_Thornbackskate	NC_045956.1	49131054	98	0.27312	1.00000	0.000000362	231.00000	12.84630	4153.80308	2.36361	1.00000	0.76800	0.00000	0
30	Skagerrak_Sailray	Aquarium_Thornbackskate	NC_045956.1	49131057	101	0.10242	0.01042	1.000000000	0.67742	0.06101	7.52165	0.16914	0.01042	0.76800	0.00000	0
30	Skagerrak_Sailray	Aquarium_Thornbackskate	NC_045956.1	49131064	108	0.48889	0.31429	0.001541746	17.88889	1.91867	166.78871	1.25258	0.31429	0.76800	0.00000	0
343	Skagerrak_Sailray	Aquarium_Thornbackskate	NC_045958.1	93202282	14	0.17654	0.02477	0.572304119	1.45161	0.14971	14.07485	0.16185	0.02477	0.44654	0.00000	0
343	Skagerrak_Sailray	Aquarium_Thornbackskate	NC_045958.1	93202291	23	0.04762	0.00574	1.000000000	0.52941	0.04301	6.51714	0.27621	0.00574	0.44654	0.00000	0
343	Skagerrak_Sailray	Aquarium_Thornbackskate	NC_045958.1	93202300	32	0.25087	0.70833	0.000005338	81.66667	7.37679	904.11193	1.91204	0.70833	0.44654	0.00000	0
343	Skagerrak_Sailray	Aquarium_Thornbackskate	NC_045958.1	93202303	35	0.25087	0.70833	0.000005338	81.66667	7.37679	904.11193	1.91204	0.70833	0.44654	0.00000	0
343	Skagerrak_Sailray	Aquarium_Thornbackskate	NC_045958.1	93202304	36	0.25087	0.70833	0.000005338	81.66667	7.37679	904.11193	1.91204	0.70833	0.44654	0.00000	0
343	Skagerrak_Sailray	Aquarium_Thornbackskate	NC_045958.1	93202305	37	0.25087	0.70833	0.000005338	81.66667	7.37679	904.11193	1.91204	0.70833	0.44654	0.00000	0
343	Skagerrak_Sailray	Aquarium_Thornbackskate	NC_045958.1	93202320	52	0.37166	0.00018	1.000000000	0.92308	0.15477	5.50546	0.03476	0.00018	0.44654	0.00000	0
343	Skagerrak_Sailray	Aquarium_Thornbackskate	NC_045958.1	93202352	84	0.25087	0.70833	0.000005338	81.66667	7.37679	904.11193	1.91204	0.70833	0.44654	0.00000	0
740	Skagerrak_Sailray	Aquarium_Thornbackskate	NC_045963.1	6038923	6	0.49231	0.12760	0.042040469	6.60000	1.12836	38.60485	0.81954	0.12760	0.59023	0.00000	0
740	Skagerrak_Sailray	Aquarium_Thornbackskate	NC_045963.1	6038943	26	0.26154	0.70588	0.000007295	77.00000	6.94565	853.62812	1.88649	0.70588	0.59023	0.00000	0
740	Skagerrak_Sailray	Aquarium_Thornbackskate	NC_045963.1	6038975	58	0.26154	0.70588	0.000007295	77.00000	6.94565	853.62812	1.88649	0.70588	0.59023	0.00000	0
740	Skagerrak_Sailray	Aquarium_Thornbackskate	NC_045963.1	6038982	65	0.26154	0.70588	0.000007295	77.00000	6.94565	853.62812	1.88649	0.70588	0.59023	0.00000	0
740	Skagerrak_Sailray	Aquarium_Thornbackskate	NC_045963.1	6039024	107	0.26154	0.70588	0.000007295	77.00000	6.94565	853.62812	1.88649	0.70588	0.59023	0.00000	0
