# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Overall Pi	AMOVA Fst	Fisher's P	Odds Ratio	CI Low	CI High	LOD	Corrected AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value	Window SNP Count
8	NorthSea_Blonderay	NorthSea_Spottedray	NC_045956.1	17483074	56	0.48485	1.00000	0.002020202	45.00000	2.28646	885.64920	1.65321	1.00000	1.00000	0.00000	0
100	NorthSea_Blonderay	NorthSea_Spottedray	NC_045956.1	127726799	8	0.40909	0.33333	0.090909091	7.00000	0.56762	86.32509	0.84510	0.33333	0.33333	0.00000	0
343	NorthSea_Blonderay	NorthSea_Spottedray	NC_045958.1	93202300	32	0.40909	0.33333	0.090909091	7.00000	0.56762	86.32509	0.84510	0.33333	0.26667	0.00000	0
343	NorthSea_Blonderay	NorthSea_Spottedray	NC_045958.1	93202367	99	0.30303	0.20000	0.227272727	0.23810	0.01882	3.01164	0.62325	0.20000	0.26667	0.00000	0
780	NorthSea_Blonderay	NorthSea_Spottedray	NC_045963.1	48067152	6	0.53333	1.00000	0.004761905	35.00000	1.74245	703.03129	1.54407	1.00000	0.79167	0.00000	0
780	NorthSea_Blonderay	NorthSea_Spottedray	NC_045963.1	48067218	72	0.53333	1.00000	0.004761905	35.00000	1.74245	703.03129	1.54407	1.00000	0.79167	0.00000	0
780	NorthSea_Blonderay	NorthSea_Spottedray	NC_045963.1	48067234	88	0.35556	0.37500	0.133333333	7.00000	0.50125	97.75590	0.84510	0.37500	0.79167	0.00000	0
1296	NorthSea_Blonderay	NorthSea_Spottedray	NC_045972.1	19589147	104	0.35556	0.37500	0.133333333	7.00000	0.50125	97.75590	0.84510	0.37500	0.37500	0.00000	0
1296	NorthSea_Blonderay	NorthSea_Spottedray	NC_045972.1	19589182	69	0.35556	0.37500	0.133333333	7.00000	0.50125	97.75590	0.84510	0.37500	0.37500	0.00000	0
1375	NorthSea_Blonderay	NorthSea_Spottedray	NC_045974.1	468911	112	0.54545	1.00000	0.001082251	49.00000	2.53091	948.67072	1.69020	1.00000	1.00000	0.00000	0
1375	NorthSea_Blonderay	NorthSea_Spottedray	NC_045974.1	468957	66	0.54545	1.00000	0.001082251	49.00000	2.53091	948.67072	1.69020	1.00000	1.00000	0.00000	0
1375	NorthSea_Blonderay	NorthSea_Spottedray	NC_045974.1	469003	20	0.54545	1.00000	0.001082251	49.00000	2.53091	948.67072	1.69020	1.00000	1.00000	0.00000	0
1397	NorthSea_Blonderay	NorthSea_Spottedray	NC_045974.1	17802012	13	0.52747	0.56250	0.009657010	16.33333	1.34887	197.77842	1.21307	0.56250	0.56250	0.00000	0
