# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Overall Pi	AMOVA Fst	Fisher's P	Odds Ratio	CI Low	CI High	LOD	Corrected AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value	Window SNP Count
343	NorthSea_Thornbackskate	Skagerrak_Sailray	NC_045958.1	93202278	10	0.02326	0.00121	1.000000000	4.33333	0.35652	52.66943	0.63682	0.00121	0.27457	0.00000	0
343	NorthSea_Thornbackskate	Skagerrak_Sailray	NC_045958.1	93202282	14	0.04596	0.00244	1.000000000	2.85185	0.26761	30.39145	0.45513	0.00244	0.27457	0.00000	0
343	NorthSea_Thornbackskate	Skagerrak_Sailray	NC_045958.1	93202300	32	0.15130	0.61321	0.000000408	231.00000	18.21470	2929.55614	2.36361	0.61321	0.27457	0.00000	0
343	NorthSea_Thornbackskate	Skagerrak_Sailray	NC_045958.1	93202303	35	0.13133	0.73125	0.000000060	184.33333	16.86407	2014.86227	2.26560	0.73125	0.27457	0.00000	0
343	NorthSea_Thornbackskate	Skagerrak_Sailray	NC_045958.1	93202304	36	0.13133	0.73125	0.000000060	184.33333	16.86407	2014.86227	2.26560	0.73125	0.27457	0.00000	0
343	NorthSea_Thornbackskate	Skagerrak_Sailray	NC_045958.1	93202305	37	0.13133	0.73125	0.000000060	184.33333	16.86407	2014.86227	2.26560	0.73125	0.27457	0.00000	0
343	NorthSea_Thornbackskate	Skagerrak_Sailray	NC_045958.1	93202307	39	0.02326	0.00121	1.000000000	4.33333	0.35652	52.66943	0.63682	0.00121	0.27457	0.00000	0
343	NorthSea_Thornbackskate	Skagerrak_Sailray	NC_045958.1	93202310	42	0.02326	0.00121	1.000000000	4.33333	0.35652	52.66943	0.63682	0.00121	0.27457	0.00000	0
343	NorthSea_Thornbackskate	Skagerrak_Sailray	NC_045958.1	93202320	52	0.46281	0.00508	0.705796957	0.58025	0.10935	3.07885	0.23639	0.00508	0.27457	0.00000	0
343	NorthSea_Thornbackskate	Skagerrak_Sailray	NC_045958.1	93202333	65	0.02326	0.00121	1.000000000	4.33333	0.35652	52.66943	0.63682	0.00121	0.27457	0.00000	0
343	NorthSea_Thornbackskate	Skagerrak_Sailray	NC_045958.1	93202334	66	0.02326	0.00121	1.000000000	4.33333	0.35652	52.66943	0.63682	0.00121	0.27457	0.00000	0
343	NorthSea_Thornbackskate	Skagerrak_Sailray	NC_045958.1	93202343	75	0.08974	0.00500	1.000000000	1.66667	0.17467	15.90259	0.22185	0.00500	0.27457	0.00000	0
343	NorthSea_Thornbackskate	Skagerrak_Sailray	NC_045958.1	93202352	84	0.13133	0.73125	0.000000060	184.33333	16.86407	2014.86227	2.26560	0.73125	0.27457	0.00000	0
1047	NorthSea_Thornbackskate	Skagerrak_Sailray	NC_045967.1	52130175	113	0.16330	1.00000	0.000000009	441.00000	24.76154	7854.15485	2.64444	1.00000	0.28876	0.00000	0
1047	NorthSea_Thornbackskate	Skagerrak_Sailray	NC_045967.1	52130182	106	0.15901	0.00879	1.000000000	1.20408	0.12857	11.27682	0.08066	0.00879	0.28876	0.00000	0
1047	NorthSea_Thornbackskate	Skagerrak_Sailray	NC_045967.1	52130191	97	0.32464	0.02344	0.337221819	0.48571	0.05529	4.26671	0.31362	0.02344	0.28876	0.00000	0
1047	NorthSea_Thornbackskate	Skagerrak_Sailray	NC_045967.1	52130218	70	0.15901	1.00000	0.000000008	455.00000	25.55595	8100.85356	2.65801	1.00000	0.28876	0.00000	0
1047	NorthSea_Thornbackskate	Skagerrak_Sailray	NC_045967.1	52130233	55	0.05631	0.00276	1.000000000	3.00000	0.27375	32.87634	0.47712	0.00276	0.28876	0.00000	0
1047	NorthSea_Thornbackskate	Skagerrak_Sailray	NC_045967.1	52130248	40	0.05631	0.00276	1.000000000	3.00000	0.27375	32.87634	0.47712	0.00276	0.28876	0.00000	0
1047	NorthSea_Thornbackskate	Skagerrak_Sailray	NC_045967.1	52130272	16	0.08323	0.00420	1.000000000	2.21429	0.21619	22.67956	0.34523	0.00420	0.28876	0.00000	0
1783	NorthSea_Thornbackskate	Skagerrak_Sailray	NC_045983.1	13658672	8	0.18648	0.28810	0.000673533	34.00000	4.72091	244.86810	1.53148	0.28810	0.27827	0.00000	0
1783	NorthSea_Thornbackskate	Skagerrak_Sailray	NC_045983.1	13658681	17	0.37329	0.08095	0.028596357	7.60000	1.26868	45.52751	0.88081	0.08095	0.27827	0.00000	0
1783	NorthSea_Thornbackskate	Skagerrak_Sailray	NC_045983.1	13658710	46	0.09857	0.64865	0.000010516	121.66667	10.62747	1392.87880	2.08517	0.64865	0.27827	0.00000	0
1783	NorthSea_Thornbackskate	Skagerrak_Sailray	NC_045983.1	13658720	56	0.09857	0.64865	0.000010516	121.66667	10.62747	1392.87880	2.08517	0.64865	0.27827	0.00000	0
1783	NorthSea_Thornbackskate	Skagerrak_Sailray	NC_045983.1	13658732	68	0.02564	0.00108	1.000000000	5.14286	0.41263	64.09817	0.71120	0.00108	0.27827	0.00000	0
1783	NorthSea_Thornbackskate	Skagerrak_Sailray	NC_045983.1	13658741	77	0.05062	0.00219	1.000000000	3.38095	0.30896	36.99797	0.52904	0.00219	0.27827	0.00000	0
