# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Overall Pi	AMOVA Fst	Fisher's P	Odds Ratio	CI Low	CI High	LOD	Corrected AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value	Window SNP Count
8	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045956.1	17483054	76	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
30	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045956.1	49130967	11	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
30	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045956.1	49131009	53	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
30	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045956.1	49131047	91	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
30	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045956.1	49131064	108	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
61	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045956.1	78277063	92	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
61	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045956.1	78277104	51	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
61	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045956.1	78277105	50	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
100	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045956.1	127726799	8	0.50000	0.33333	0.500000000	0.33333	0.01670	6.65479	0.47712	0.33333	0.33333	0.00000	0
108	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045956.1	136357994	30	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
108	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045956.1	136358000	36	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
108	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045956.1	136358001	37	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
108	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045956.1	136358003	39	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
108	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045956.1	136358028	64	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
108	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045956.1	136358063	99	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
189	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045957.1	32309189	31	0.50000	0.33333	0.500000000	3.00000	0.15027	59.89313	0.47712	0.33333	0.83333	0.00000	0
189	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045957.1	32309209	51	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	0.83333	0.00000	0
189	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045957.1	32309237	79	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	0.83333	0.00000	0
189	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045957.1	32309239	81	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	0.83333	0.00000	0
208	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045957.1	65989483	27	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
208	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045957.1	65989510	54	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
208	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045957.1	65989550	94	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
208	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045957.1	65989565	109	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
325	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045958.1	74220384	55	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
325	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045958.1	74220421	92	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
325	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045958.1	74220424	95	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
343	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045958.1	93202320	52	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
522	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045960.1	37538152	9	0.50000	0.33333	0.500000000	3.00000	0.15027	59.89313	0.47712	0.33333	0.33333	0.00000	0
602	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045961.1	17408573	25	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
602	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045961.1	17408625	77	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
721	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045962.1	59159127	26	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	0.77778	0.00000	0
721	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045962.1	59159207	106	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	0.77778	0.00000	0
721	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045962.1	59159210	109	0.50000	0.33333	0.500000000	3.00000	0.15027	59.89313	0.47712	0.33333	0.77778	0.00000	0
729	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045962.1	75967278	17	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
740	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045963.1	6038975	58	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
780	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045963.1	48067152	6	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
780	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045963.1	48067153	7	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
780	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045963.1	48067166	20	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
780	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045963.1	48067216	70	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
780	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045963.1	48067234	88	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
780	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045963.1	48067247	101	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
820	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045964.1	15774528	12	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
820	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045964.1	15774592	76	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
820	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045964.1	15774593	77	0.66667	1.00000	0.166666667	9.00000	0.36662	220.94000	0.95424	1.00000	1.00000	0.00000	0
860	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045964.1	54388066	26	0.50000	0.33333	0.500000000	0.33333	0.01670	6.65479	0.47712	0.33333	0.25926	0.00000	0
860	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045964.1	54388067	27	0.66667	0.00000	1.000000000	1.00000	0.01984	50.40044	0.00000	0.00000	0.25926	0.00000	0
860	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045964.1	54388076	36	0.50000	0.33333	0.500000000	3.00000	0.15027	59.89313	0.47712	0.33333	0.25926	0.00000	0
860	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045964.1	54388080	40	0.66667	0.00000	1.000000000	1.00000	0.01984	50.40044	0.00000	0.00000	0.25926	0.00000	0
860	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045964.1	54388118	78	0.50000	0.33333	0.500000000	0.33333	0.01670	6.65479	0.47712	0.33333	0.25926	0.00000	0
